台灣中油,CC6212E02,加盟站,安祥,安祥縣安祥市環中路3段800號,(04)22548448,120.628193,24.162593,00:00-24:00
台灣中油,CC6212E03,加盟站,山隆台中,山隆台中縣山隆台中市自立路571號,(04)26307220,120.527304,24.243409,06:00-22:00
台灣中油,CC6212E04,加盟站,台糖水尾,台糖水尾縣台糖水尾市彰水路一段6號,(04)8892829,120.463629,23.827593,06:30-21:30
台灣中油,CC6212E05,加盟站,加得利,加得利縣加得利市柳川西路三段2號,(04)22298828,120.675786,24.142167,00:00-24:00
台灣中油,CC6212E06,加盟站,大勝,大勝縣大勝市大明路482號,(04)24076990,120.674386,24.115054,07:00-23:00
台灣中油,CC6212E07,加盟站,北基世貿,北基世貿縣北基世貿市福康路199號,(04)24653499,120.618553,24.187968,00:00-24:00
台灣中油,CC6212E08,加盟站,崇德路,崇德路縣崇德路市崇德路一一九號,(04)25359922,120.691268,24.232075,06:00-22:00
台灣中油,CC6212E11,加盟站,竹山交流道,竹山交流道縣竹山交流道市集山路二段419號,(049)2624821,120.710278,23.79371,05:00-23:00
台灣中油,CC6212E14,加盟站,台糖儒林,台糖儒林縣台糖儒林市豐田里仁愛路175號,(04)8964145,120.37466,23.903195,00:00-24:00
台灣中油,CC6212E15,加盟站,台糖月眉,台糖月眉縣台糖月眉市月眉里甲后路2段277號,(04)25570221,120.695543,24.313741,06:30-22:30
台灣中油,CC6212E16,加盟站,馬拉,馬拉縣馬拉市甲后路二段695號,(04)25582543,120.6858,24.314902,06:30-22:00
台灣中油,CC6212E17,加盟站,台糖萬興,台糖萬興縣台糖萬興市二溪路六段539號,(04)8681032,120.417817,23.954886,06:00-21:00
台灣中油,CC6212E19,加盟站,台糖糖友,台糖糖友縣台糖糖友市彰水路二段820號,(04)8611193,120.480677,23.95268,06:30-22:30
台灣中油,CC6212E22,加盟站,加福,加福縣加福市金馬路二段278號,(04)7330577,120.54218,24.095105,00:00-24:00
台灣中油,CC6212E24,加盟站,光凰,光凰縣光凰市福科路110號,(04)27067358,120.632442,24.180275,00:00-24:00
台灣中油,CC6212E25,加盟站,投市農,投市農縣投市農市彰南路三段一七七號,(049)2254251,120.674254,23.927013,06:30-21:30
台灣中油,CC6212E27,加盟站,美得潭子,美得潭子縣美得潭子市中山路一段二二九號,(04)25349309,120.702431,24.197304,06:30-23:00
台灣中油,CC6212E29,加盟站,合鋒,合鋒縣合鋒市中山里大馬路188號,(04)26836529,120.661108,24.340024,07:00-20:00
台灣中油,CC6212E30,加盟站,五福,五福縣五福市中投西路二段436號,(04)23327095,120.662295,24.072636,07:00-21:00
台灣中油,CC6212E32,加盟站,大屯,大屯縣大屯市環河路一段628號,(04)24078686,120.655873,24.087902,00:00-24:00
台灣中油,CC6212E33,加盟站,文豪,文豪縣文豪市大溪路1段755號,(04)8610668,120.490006,23.968774,06:00-21:30
台灣中油,CC6212E34,加盟站,全家,全家縣全家市永安里向上路八段1028號,(04)26300427,120.52672,24.223015,06:00-23:00
台灣中油,CC6212E36,加盟站,昌暉,昌暉縣昌暉市彰美路1段389號,(04)7332699,120.533844,24.091687,06:30-22:30
台灣中油,CC6212E37,加盟站,好又多,好又多縣好又多市新豐路703號,(049)2318936,120.6763747,24.0047048,00:00-24:00
台灣中油,CC6212E39,加盟站,巨登,巨登縣巨登市道周路215號,(04)7576397,120.499983,24.106481,06:30-22:30
台灣中油,CC6212E41,加盟站,英才,英才縣英才市文莊里中清路一段103號,(04)22028718,120.676615,24.154987,00:00-24:00
